,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
148,SPY210521P00397000,2021-03-12 2:44PM EST,397.0,14.87,14.29,14.36,-0.06,-0.40%,248,536,18.59%,P,210521
149,SPY210521P00398000,2021-03-12 3:52PM EST,398.0,14.98,14.76,14.82,-1.16,-7.19%,241,729,18.44%,P,210521
150,SPY210521P00399000,2021-03-12 3:52PM EST,399.0,15.45,15.19,15.34,-0.3,-1.90%,217,407,18.37%,P,210521
151,SPY210521P00400000,2021-03-12 4:03PM EST,400.0,15.61,15.69,15.83,-0.79,-4.82%,336,4918,18.23%,P,210521
152,SPY210521P00401000,2021-03-09 9:52AM EST,401.0,21.18,16.21,16.36,0.0,-,4,484,18.13%,P,210521
153,SPY210521P00402000,2021-03-10 12:22PM EST,402.0,16.55,16.74,16.9,0.0,-,1,62,18.03%,P,210521
154,SPY210521P00403000,2021-03-12 2:44PM EST,403.0,17.96,17.29,17.45,-4.55,-20.21%,8,11,17.93%,P,210521
155,SPY210521P00404000,2021-03-05 11:33AM EST,404.0,34.29,17.86,18.03,0.0,-,1,19,17.85%,P,210521
156,SPY210521P00405000,2021-03-12 4:06PM EST,405.0,18.42,18.45,18.62,-0.08,-0.43%,46,586,17.76%,P,210521
157,SPY210521P00406000,2021-02-25 1:22PM EST,406.0,27.34,19.06,19.23,0.0,-,2,12,17.69%,P,210521
158,SPY210521P00407000,2021-03-09 10:04AM EST,407.0,24.58,19.69,19.86,0.0,-,1,5,17.63%,P,210521
159,SPY210521P00408000,2021-03-11 10:20AM EST,408.0,20.17,20.33,20.5,0.0,-,3,25,17.56%,P,210521
160,SPY210521P00409000,2021-03-01 1:16PM EST,409.0,26.1,20.99,21.17,0.0,-,2,11,17.52%,P,210521
161,SPY210521P00410000,2021-03-12 1:45PM EST,410.0,22.67,21.66,21.84,0.68,+3.09%,300,101,17.47%,P,210521
162,SPY210521P00411000,2021-02-24 12:03PM EST,411.0,26.39,22.36,22.54,0.0,-,1,3,17.44%,P,210521
163,SPY210521P00412000,2021-03-09 2:46PM EST,412.0,27.18,23.06,23.25,0.0,-,112,25,17.41%,P,210521
164,SPY210521P00413000,2021-02-24 9:35AM EST,413.0,30.95,23.79,23.97,0.0,-,-,2,17.38%,P,210521
165,SPY210521P00414000,2021-02-22 11:15AM EST,414.0,31.0,24.53,24.71,0.0,-,2,3,17.36%,P,210521
166,SPY210521P00415000,2021-03-12 3:36PM EST,415.0,25.5,25.28,25.47,0.5,+2.00%,2,70,17.37%,P,210521
167,SPY210521P00416000,2021-03-12 3:21PM EST,416.0,26.76,26.05,26.24,-0.02,-0.07%,43,28,17.37%,P,210521
168,SPY210521P00417000,2021-03-12 10:00AM EST,417.0,28.63,26.83,27.02,-1.61,-5.32%,2,1,17.37%,P,210521
169,SPY210521P00419000,2021-03-11 2:35PM EST,419.0,28.31,28.44,28.63,0.0,-,54,50,17.42%,P,210521
170,SPY210521P00420000,2021-03-11 3:28PM EST,420.0,31.0,29.26,29.46,1.37,+4.62%,1,68,17.47%,P,210521
171,SPY210521P00421000,2021-03-04 2:14PM EST,421.0,48.77,30.1,30.29,0.0,-,1,1,17.51%,P,210521
172,SPY210521P00422000,2021-02-24 11:59AM EST,422.0,35.25,30.94,31.14,0.0,-,-,1,17.57%,P,210521
173,SPY210521P00423000,2021-03-12 1:30PM EST,423.0,32.81,31.8,31.99,-3.7,-10.13%,1,7,17.62%,P,210521
174,SPY210521P00424000,2021-02-23 3:08PM EST,424.0,39.62,32.66,32.86,0.0,-,1,1,17.70%,P,210521
175,SPY210521P00425000,2021-03-12 3:36PM EST,425.0,33.89,33.54,33.74,0.69,+2.08%,28,2020,17.79%,P,210521
176,SPY210521P00428000,2021-02-26 4:03PM EST,428.0,49.52,36.22,36.41,0.0,-,2,3,18.05%,P,210521
177,SPY210521P00429000,2021-03-01 11:47AM EST,429.0,42.09,37.12,37.32,0.0,-,-,1,18.16%,P,210521
178,SPY210521P00430000,2021-03-11 3:45PM EST,430.0,38.49,38.04,38.23,0.0,-,22,80,18.26%,P,210521
179,SPY210521P00435000,2021-03-11 12:39PM EST,435.0,41.99,42.69,42.89,0.0,-,1,11,18.94%,P,210521
180,SPY210521P00440000,2021-03-03 3:59PM EST,440.0,60.0,47.35,47.73,0.0,-,1,56,19.97%,P,210521
181,SPY210521P00445000,2021-02-02 12:34PM EST,445.0,63.85,69.82,70.43,0.0,-,-,0,54.16%,P,210521
182,SPY210521P00450000,2021-03-11 12:41PM EST,450.0,56.57,57.11,57.49,0.0,-,2,12,21.99%,P,210521
183,SPY210521P00455000,2021-02-16 10:23AM EST,455.0,62.9,62.11,62.43,0.0,-,-,10,23.11%,P,210521
184,SPY210521P00460000,2021-02-24 11:13AM EST,460.0,72.3,66.72,67.6,0.0,-,1,1,25.04%,P,210521
185,SPY210521P00465000,2021-02-16 12:09AM EST,465.0,76.02,71.68,72.58,0.0,-,-,-,26.25%,P,210521
186,SPY210521P00470000,2021-02-25 9:37AM EST,470.0,79.24,76.67,77.57,0.0,-,1,1,27.46%,P,210521
187,SPY210521P00475000,2021-02-23 10:07AM EST,475.0,93.57,81.67,82.56,0.0,-,1,1,28.65%,P,210521
188,SPY210521P00480000,2021-03-03 2:09PM EST,480.0,98.0,86.68,87.56,0.0,-,1,55,29.85%,P,210521
189,SPY210521P00485000,2021-02-16 11:18AM EST,485.0,93.37,91.68,92.56,0.0,-,2,0,31.02%,P,210521
190,SPY210521P00490000,2021-02-16 12:09AM EST,490.0,99.86,96.65,97.56,0.0,-,-,-,32.18%,P,210521
191,SPY210521P00495000,2021-02-12 2:18PM EST,495.0,105.52,101.66,102.56,0.0,-,2,1,33.31%,P,210521
192,SPY210521P00500000,2021-01-12 9:46AM EST,500.0,122.38,0.0,0.0,0.0,-,1,2,0.00%,P,210521
193,SPY210521P00510000,2021-02-08 1:14PM EST,510.0,122.13,120.46,121.38,0.0,-,-,1,49.25%,P,210521
0,SPY210618C00100000,2021-02-09 11:12AM EST,100.0,289.78,294.03,294.99,0.0,-,4,1,116.11%,C,210618
1,SPY210618C00105000,2020-12-17 1:52PM EST,105.0,267.01,269.2,270.23,0.0,-,-,0,0.00%,C,210618
2,SPY210618C00110000,2020-07-09 4:05PM EST,110.0,175.0,0.0,0.0,0.0,-,3,0,0.00%,C,210618
3,SPY210618C00115000,2020-09-03 10:40AM EST,115.0,233.61,218.46,219.88,0.0,-,-,0,0.00%,C,210618
4,SPY210618C00120000,2020-12-17 3:15PM EST,120.0,251.75,254.25,255.28,0.0,-,1,0,0.00%,C,210618
5,SPY210618C00125000,2020-06-22 8:47AM EST,125.0,182.92,199.61,200.81,0.0,-,1,0,0.00%,C,210618
6,SPY210618C00130000,2020-07-09 4:05PM EST,130.0,189.67,0.0,0.0,0.0,-,80,0,0.00%,C,210618
7,SPY210618C00135000,2020-09-17 12:54PM EST,135.0,199.47,210.81,212.06,0.0,-,8,0,0.00%,C,210618
8,SPY210618C00140000,2020-12-17 1:52PM EST,140.0,232.0,234.34,235.37,0.0,-,10,2,0.00%,C,210618
9,SPY210618C00145000,2021-03-03 9:55AM EST,145.0,241.0,248.69,249.64,0.0,-,7,7,72.07%,C,210618
10,SPY210618C00150000,2021-02-11 1:36PM EST,150.0,239.72,243.7,244.64,0.0,-,3,3,70.12%,C,210618
11,SPY210618C00155000,2020-09-17 12:54PM EST,155.0,179.12,190.94,192.19,0.0,-,10,0,0.00%,C,210618
12,SPY210618C00160000,2020-11-24 3:56PM EST,160.0,203.36,208.93,209.57,0.0,-,10,0,0.00%,C,210618
13,SPY210618C00170000,2020-11-30 3:12PM EST,170.0,191.41,201.67,202.73,0.0,-,11,0,0.00%,C,210618
14,SPY210618C00175000,2021-02-16 10:59AM EST,175.0,218.25,218.7,219.66,0.0,-,1,7,60.06%,C,210618
15,SPY210618C00180000,2021-02-16 10:56AM EST,180.0,212.7,213.7,214.66,0.0,-,1,7,58.11%,C,210618
16,SPY210618C00185000,2021-03-12 1:54PM EST,185.0,208.33,208.7,209.65,-1.46,-0.70%,2,36,55.96%,C,210618
17,SPY210618C00190000,2021-03-03 10:01AM EST,190.0,194.06,203.71,204.67,0.0,-,2,10,54.79%,C,210618
18,SPY210618C00195000,2021-03-12 9:44AM EST,195.0,197.28,198.71,199.64,3.53,+1.82%,2,1,52.25%,C,210618
19,SPY210618C00200000,2021-03-12 9:30AM EST,200.0,191.51,193.71,194.67,-3.51,-1.80%,2,64,51.22%,C,210618
20,SPY210618C00205000,2021-03-03 9:57AM EST,205.0,180.58,188.72,189.66,0.0,-,6,9,60.50%,C,210618
21,SPY210618C00210000,2021-02-26 3:53PM EST,210.0,173.59,183.72,184.67,0.0,-,1,8,58.62%,C,210618
22,SPY210618C00215000,2020-12-31 1:18PM EST,215.0,157.81,155.38,157.27,0.0,-,2,38,0.00%,C,210618
23,SPY210618C00220000,2020-12-21 9:50AM EST,220.0,146.7,164.46,165.41,0.0,-,9,39,0.00%,C,210618
24,SPY210618C00225000,2021-03-10 11:25AM EST,225.0,164.6,168.74,169.74,0.0,-,3,62,53.71%,C,210618
25,SPY210618C00230000,2021-03-02 1:54PM EST,230.0,159.86,163.76,164.7,0.0,-,1,21,51.34%,C,210618
26,SPY210618C00235000,2021-03-09 1:48PM EST,235.0,160.05,158.77,159.73,0.0,-,1,1048,49.88%,C,210618
27,SPY210618C00240000,2021-03-08 9:47AM EST,240.0,146.17,153.79,154.73,0.0,-,1,1080,48.07%,C,210618
28,SPY210618C00245000,2021-03-10 3:01PM EST,245.0,146.27,148.81,149.76,0.0,-,14,800,46.64%,C,210618
29,SPY210618C00250000,2021-03-10 2:58PM EST,250.0,141.37,143.84,144.81,0.0,-,15,1550,45.41%,C,210618
30,SPY210618C00255000,2021-03-10 2:05PM EST,255.0,138.47,138.88,139.85,0.0,-,10,2307,44.07%,C,210618
31,SPY210618C00260000,2021-03-10 3:51PM EST,260.0,130.46,134.18,134.57,0.0,-,73,728,39.43%,C,210618
32,SPY210618C00265000,2021-03-11 3:56PM EST,265.0,129.45,129.23,129.62,0.65,+0.50%,31,6779,38.40%,C,210618
33,SPY210618C00267000,2021-01-08 9:36AM EST,267.0,115.87,122.38,122.77,0.0,-,57,57,0.00%,C,210618
34,SPY210618C00269000,2020-08-11 11:15AM EST,269.0,75.9,80.14,80.59,0.0,-,2,1,0.00%,C,210618
35,SPY210618C00270000,2021-03-11 3:40PM EST,270.0,123.84,124.29,124.69,-0.76,-0.61%,1,2551,37.54%,C,210618
36,SPY210618C00271000,2020-12-07 12:36PM EST,271.0,100.19,105.17,106.76,0.0,-,2,2,0.00%,C,210618
37,SPY210618C00272000,2021-03-01 1:52PM EST,272.0,118.61,122.32,122.72,0.0,-,2,4,37.18%,C,210618
38,SPY210618C00273000,2021-02-16 1:51PM EST,273.0,121.22,121.34,121.74,0.0,-,4,6,37.06%,C,210618
39,SPY210618C00275000,2021-03-11 3:59PM EST,275.0,119.0,119.37,119.77,0.0,-,47,1094,36.68%,C,210618
40,SPY210618C00276000,2021-02-22 1:41PM EST,276.0,114.78,118.39,118.79,0.0,-,1,15,36.54%,C,210618
41,SPY210618C00277000,2021-03-05 12:14PM EST,277.0,100.43,117.41,117.81,0.0,-,1,7,36.39%,C,210618
42,SPY210618C00279000,2021-01-08 11:54AM EST,279.0,103.37,110.83,111.23,0.0,-,1,4,0.00%,C,210618
43,SPY210618C00280000,2021-03-11 11:24AM EST,280.0,115.56,114.47,114.88,0.0,-,45,1412,36.00%,C,210618
44,SPY210618C00281000,2021-02-24 11:25AM EST,281.0,110.34,113.49,113.9,0.0,-,6,5,35.83%,C,210618
45,SPY210618C00282000,2021-02-23 9:39AM EST,282.0,102.93,112.51,112.92,0.0,-,-,1,35.66%,C,210618
46,SPY210618C00283000,2020-11-09 10:24AM EST,283.0,83.25,85.48,86.31,0.0,-,2,3,0.00%,C,210618
47,SPY210618C00285000,2021-03-11 11:30AM EST,285.0,109.18,109.59,110.0,-1.24,-1.12%,1,1387,35.27%,C,210618
48,SPY210618C00286000,2021-03-03 2:31PM EST,286.0,98.07,108.61,109.02,0.0,-,3,2,35.08%,C,210618
49,SPY210618C00289000,2021-01-28 2:11PM EST,289.0,96.27,93.08,94.13,0.0,-,1,2,0.00%,C,210618
50,SPY210618C00290000,2021-03-09 3:52PM EST,290.0,104.85,104.73,105.14,2.84,+2.78%,1,7951,34.57%,C,210618
51,SPY210618C00291000,2021-03-05 3:50PM EST,291.0,94.93,103.76,104.17,0.0,-,15,17,34.42%,C,210618
52,SPY210618C00293000,2021-03-08 1:45PM EST,293.0,94.79,101.82,102.24,0.0,-,1,46,34.19%,C,210618
53,SPY210618C00295000,2021-03-10 3:45PM EST,295.0,95.75,99.89,100.31,0.0,-,17,4113,33.92%,C,210618
54,SPY210618C00296000,2021-03-04 12:56PM EST,296.0,84.37,98.92,99.34,0.0,-,3,3,33.77%,C,210618
55,SPY210618C00297000,2020-10-22 10:19AM EST,297.0,56.92,64.01,64.86,0.0,-,1,130,0.00%,C,210618
56,SPY210618C00298000,2021-03-03 12:57PM EST,298.0,89.02,97.0,97.42,0.0,-,2,4,33.52%,C,210618
57,SPY210618C00299000,2021-03-02 9:30AM EST,299.0,92.97,96.03,96.45,0.0,-,2,22,33.35%,C,210618
58,SPY210618C00300000,2021-03-12 2:37PM EST,300.0,94.21,95.07,95.49,-2.11,-2.19%,4,3708,33.22%,C,210618
59,SPY210618C00301000,2021-01-07 3:17PM EST,301.0,82.25,90.03,90.43,0.0,-,1,31,0.00%,C,210618
60,SPY210618C00302000,2021-03-05 2:42PM EST,302.0,83.0,93.15,93.58,0.0,-,1,31,32.98%,C,210618
61,SPY210618C00303000,2021-02-26 10:00AM EST,303.0,82.31,92.2,92.62,0.0,-,1,111,32.84%,C,210618
62,SPY210618C00304000,2021-02-08 3:56PM EST,304.0,89.55,87.85,88.28,0.0,-,1,188,0.00%,C,210618
63,SPY210618C00305000,2021-03-12 1:52PM EST,305.0,89.16,90.28,90.7,-2.04,-2.24%,6,1723,32.53%,C,210618
64,SPY210618C00306000,2021-02-17 10:35AM EST,306.0,88.14,89.33,89.75,0.0,-,1,218,32.41%,C,210618
65,SPY210618C00307000,2021-03-08 11:58AM EST,307.0,81.51,88.37,88.8,0.0,-,1,54,32.29%,C,210618
66,SPY210618C00308000,2021-03-04 3:01PM EST,308.0,86.0,87.42,87.84,13.34,+18.36%,10,27,32.12%,C,210618
67,SPY210618C00309000,2021-02-12 11:14AM EST,309.0,85.7,86.47,86.89,0.0,-,2,7,31.99%,C,210618
68,SPY210618C00310000,2021-03-12 2:00PM EST,310.0,85.57,85.52,85.94,-0.32,-0.37%,10,6284,31.85%,C,210618
69,SPY210618C00311000,2021-02-22 3:20PM EST,311.0,80.56,84.56,84.99,0.0,-,3,21,31.71%,C,210618
70,SPY210618C00312000,2021-03-08 10:53AM EST,312.0,76.9,83.62,84.04,0.0,-,3,310,31.56%,C,210618
71,SPY210618C00313000,2021-02-25 3:06PM EST,313.0,75.0,82.67,83.09,0.0,-,2,56,31.41%,C,210618
72,SPY210618C00314000,2021-03-04 3:01PM EST,314.0,66.98,81.72,82.15,0.0,-,3,20,31.29%,C,210618
73,SPY210618C00315000,2021-03-12 4:08PM EST,315.0,81.1,80.78,81.2,-0.49,-0.60%,15,1191,31.13%,C,210618
74,SPY210618C00316000,2021-03-10 3:24PM EST,316.0,76.74,79.83,80.25,0.0,-,3,377,30.96%,C,210618
75,SPY210618C00317000,2021-03-08 3:00PM EST,317.0,79.85,78.89,79.31,0.0,-,89,810,30.82%,C,210618
76,SPY210618C00318000,2021-03-05 11:18AM EST,318.0,60.65,77.94,78.37,0.0,-,8,657,30.68%,C,210618
77,SPY210618C00319000,2021-02-17 11:39AM EST,319.0,75.18,77.0,77.43,0.0,-,1,467,30.54%,C,210618
78,SPY210618C00320000,2021-03-12 1:05PM EST,320.0,74.95,76.06,76.49,-1.95,-2.54%,29,4641,30.38%,C,210618
79,SPY210618C00321000,2021-03-12 1:36PM EST,321.0,74.38,75.13,75.55,13.37,+21.91%,1,11,30.23%,C,210618
80,SPY210618C00322000,2021-03-12 2:04PM EST,322.0,73.26,74.19,74.61,8.63,+13.35%,3,113,30.07%,C,210618
81,SPY210618C00323000,2021-02-19 2:54PM EST,323.0,71.53,73.25,73.68,0.0,-,1,278,29.94%,C,210618
82,SPY210618C00324000,2021-03-09 2:13PM EST,324.0,68.67,72.32,72.74,0.0,-,9,200,29.77%,C,210618
83,SPY210618C00325000,2021-03-12 2:30PM EST,325.0,70.58,71.39,71.81,4.77,+7.25%,161,6772,29.62%,C,210618
84,SPY210618C00326000,2021-02-22 1:49PM EST,326.0,67.79,70.46,70.88,0.0,-,5,149,29.47%,C,210618
85,SPY210618C00327000,2021-02-25 9:57AM EST,327.0,67.95,69.53,69.95,0.0,-,3,6038,29.32%,C,210618
86,SPY210618C00328000,2021-03-10 9:30AM EST,328.0,64.89,68.6,69.02,0.0,-,5,139,29.16%,C,210618
87,SPY210618C00329000,2021-03-09 2:02PM EST,329.0,64.24,67.67,68.09,0.0,-,8,238,28.99%,C,210618
88,SPY210618C00330000,2021-03-12 2:19PM EST,330.0,67.0,66.75,67.17,-0.59,-0.87%,60,28600,28.85%,C,210618
89,SPY210618C00331000,2021-03-12 3:49PM EST,331.0,65.86,65.83,66.24,6.16,+10.32%,46,150,28.68%,C,210618
90,SPY210618C00332000,2021-03-09 2:39PM EST,332.0,65.73,64.9,65.32,0.0,-,3,100,28.53%,C,210618
91,SPY210618C00333000,2021-03-04 12:56PM EST,333.0,50.97,63.99,64.4,0.0,-,1,439,28.37%,C,210618
92,SPY210618C00334000,2021-03-04 2:12PM EST,334.0,63.36,63.07,63.49,15.61,+32.69%,39,880,28.23%,C,210618
93,SPY210618C00335000,2021-03-12 3:49PM EST,335.0,62.2,62.15,62.57,-0.97,-1.54%,51,4308,28.06%,C,210618
94,SPY210618C00336000,2021-03-03 3:50PM EST,336.0,61.34,61.24,61.66,8.93,+17.04%,19,1025,27.92%,C,210618
95,SPY210618C00337000,2021-01-20 12:00PM EST,337.0,54.1,57.81,59.25,0.0,-,2,99,23.79%,C,210618
96,SPY210618C00338000,2021-03-05 1:41PM EST,338.0,49.79,59.42,59.84,0.0,-,5,329,27.61%,C,210618
97,SPY210618C00339000,2021-03-09 11:46AM EST,339.0,54.3,58.52,58.93,0.0,-,1,795,27.44%,C,210618
98,SPY210618C00340000,2021-03-12 2:42PM EST,340.0,57.75,57.61,58.02,-0.38,-0.65%,72,2537,27.27%,C,210618
99,SPY210618C00341000,2021-03-03 10:15AM EST,341.0,49.2,56.71,57.12,0.0,-,1,154,27.12%,C,210618
100,SPY210618C00342000,2021-03-08 9:36AM EST,342.0,56.68,55.81,56.22,0.0,-,3,568,26.96%,C,210618
101,SPY210618C00343000,2021-03-09 9:40AM EST,343.0,48.49,54.91,55.32,0.0,-,3,166,26.80%,C,210618
102,SPY210618C00344000,2021-03-04 10:26AM EST,344.0,43.63,54.02,54.43,0.0,-,1,283,26.65%,C,210618
103,SPY210618C00345000,2021-03-11 1:24PM EST,345.0,52.41,53.13,53.54,-1.83,-3.37%,1,3700,26.50%,C,210618
104,SPY210618C00346000,2021-03-03 2:19PM EST,346.0,44.58,52.24,52.64,0.0,-,1,2479,26.32%,C,210618
105,SPY210618C00347000,2021-03-12 2:23PM EST,347.0,50.7,51.35,51.76,-1.95,-3.70%,1,596,26.18%,C,210618
106,SPY210618C00348000,2021-02-25 11:00AM EST,348.0,47.65,50.47,50.87,0.0,-,1,264,26.01%,C,210618
107,SPY210618C00349000,2021-03-11 3:43PM EST,349.0,49.76,49.59,49.99,0.0,-,21,115,25.85%,C,210618
108,SPY210618C00350000,2021-03-12 2:37PM EST,350.0,48.0,48.71,49.11,-2.04,-4.08%,97,8284,25.69%,C,210618
109,SPY210618C00351000,2021-03-11 3:40PM EST,351.0,48.17,47.83,48.24,0.0,-,250,3786,25.54%,C,210618
110,SPY210618C00352000,2021-03-08 9:36AM EST,352.0,43.79,46.96,47.36,0.0,-,1,418,25.37%,C,210618
111,SPY210618C00353000,2021-02-26 2:59PM EST,353.0,39.64,46.09,46.49,0.0,-,115,159,25.21%,C,210618
112,SPY210618C00354000,2021-03-11 2:23PM EST,354.0,46.46,45.23,45.63,0.0,-,2,1102,25.06%,C,210618
113,SPY210618C00355000,2021-03-11 3:44PM EST,355.0,44.56,44.36,44.76,0.0,-,420,1994,24.88%,C,210618
114,SPY210618C00356000,2021-03-05 11:17AM EST,356.0,30.0,43.51,43.9,0.0,-,5,936,24.72%,C,210618
115,SPY210618C00357000,2021-03-04 12:28PM EST,357.0,33.32,42.65,43.04,0.0,-,4,137,24.56%,C,210618
116,SPY210618C00358000,2021-03-11 3:45PM EST,358.0,42.06,41.8,42.19,0.0,-,204,449,24.40%,C,210618
117,SPY210618C00359000,2021-03-11 9:30AM EST,359.0,39.82,40.95,41.34,0.0,-,2,216,24.23%,C,210618
118,SPY210618C00360000,2021-03-12 2:25PM EST,360.0,39.37,40.1,40.49,-1.27,-3.13%,103,6810,24.06%,C,210618
119,SPY210618C00361000,2021-03-11 1:15PM EST,361.0,40.6,39.26,39.65,0.0,-,2,644,23.90%,C,210618
120,SPY210618C00362000,2021-03-09 10:49AM EST,362.0,34.43,38.43,38.81,0.0,-,1,1446,23.73%,C,210618
121,SPY210618C00363000,2021-03-05 10:50AM EST,363.0,26.3,37.59,37.98,0.0,-,4,579,23.58%,C,210618
122,SPY210618C00364000,2021-03-12 3:50PM EST,364.0,36.51,36.77,37.15,-1.69,-4.42%,5,695,23.41%,C,210618
123,SPY210618C00365000,2021-03-12 1:47PM EST,365.0,36.01,35.94,36.32,-1.09,-2.94%,150,3736,23.24%,C,210618
124,SPY210618C00366000,2021-03-11 1:09PM EST,366.0,36.65,35.12,35.5,0.0,-,23,565,23.08%,C,210618
125,SPY210618C00367000,2021-03-04 3:17PM EST,367.0,23.5,34.31,34.68,0.0,-,4,1954,22.90%,C,210618
126,SPY210618C00368000,2021-03-12 11:27AM EST,368.0,32.57,33.52,33.87,8.19,+33.59%,2,1826,22.74%,C,210618
127,SPY210618C00369000,2021-03-12 2:03PM EST,369.0,31.96,32.82,33.07,-1.76,-5.22%,1,1993,22.59%,C,210618
128,SPY210618C00370000,2021-03-12 3:43PM EST,370.0,31.99,32.03,32.26,-0.32,-0.99%,129,5547,22.41%,C,210618
129,SPY210618C00371000,2021-03-12 1:40PM EST,371.0,30.82,31.24,31.47,-1.38,-4.29%,118,554,22.25%,C,210618
130,SPY210618C00372000,2021-03-12 1:42PM EST,372.0,29.81,30.47,30.67,-0.59,-1.94%,210,4067,22.07%,C,210618
131,SPY210618C00373000,2021-03-12 2:49PM EST,373.0,29.35,29.69,29.88,-0.6,-2.00%,208,3791,21.90%,C,210618
132,SPY210618C00374000,2021-03-12 1:39PM EST,374.0,28.29,28.9,29.1,-1.52,-5.10%,30,861,21.73%,C,210618
133,SPY210618C00375000,2021-03-12 3:59PM EST,375.0,28.17,28.13,28.33,-0.57,-1.98%,140,26209,21.57%,C,210618
134,SPY210618C00376000,2021-03-12 12:39PM EST,376.0,26.77,27.36,27.56,2.08,+8.42%,87,2634,21.40%,C,210618
135,SPY210618C00377000,2021-03-12 1:39PM EST,377.0,26.4,26.6,26.8,-1.27,-4.59%,261,1227,21.23%,C,210618
136,SPY210618C00378000,2021-03-11 3:43PM EST,378.0,25.3,25.85,26.05,-0.7,-2.69%,75,1807,21.08%,C,210618
137,SPY210618C00379000,2021-03-12 1:37PM EST,379.0,25.1,25.11,25.3,-1.14,-4.34%,16,2489,20.91%,C,210618
138,SPY210618C00380000,2021-03-12 4:01PM EST,380.0,24.5,24.37,24.57,0.3,+1.24%,88,35746,20.75%,C,210618
139,SPY210618C00381000,2021-03-11 12:42PM EST,381.0,24.59,23.63,23.83,0.0,-,1,5166,20.58%,C,210618
140,SPY210618C00382000,2021-03-12 3:50PM EST,382.0,22.82,22.91,23.11,-1.18,-4.92%,5,17193,20.42%,C,210618
141,SPY210618C00383000,2021-03-12 11:06AM EST,383.0,21.2,22.19,22.39,-0.9,-4.07%,12,1570,20.26%,C,210618
142,SPY210618C00384000,2021-03-11 2:47PM EST,384.0,21.54,21.48,21.67,-0.64,-2.89%,52,1332,20.08%,C,210618
143,SPY210618C00385000,2021-03-12 3:55PM EST,385.0,20.7,20.79,20.98,-0.11,-0.53%,132,30712,19.93%,C,210618
144,SPY210618C00386000,2021-03-12 3:44PM EST,386.0,19.93,20.11,20.29,-0.44,-2.16%,17,7353,19.77%,C,210618
145,SPY210618C00387000,2021-03-12 2:31PM EST,387.0,18.86,19.43,19.61,-1.41,-6.96%,196,7720,19.61%,C,210618
146,SPY210618C00388000,2021-03-12 2:04PM EST,388.0,18.05,18.75,18.93,-0.89,-4.70%,181,11392,19.44%,C,210618
147,SPY210618C00389000,2021-03-12 2:15PM EST,389.0,17.57,18.09,18.2,-1.26,-6.69%,70,3326,19.20%,C,210618
148,SPY210618C00390000,2021-03-12 3:57PM EST,390.0,17.52,17.43,17.61,0.16,+0.92%,525,60229,19.12%,C,210618
149,SPY210618C00391000,2021-03-12 3:44PM EST,391.0,16.76,16.8,16.97,0.03,+0.18%,14,6047,18.97%,C,210618
150,SPY210618C00392000,2021-03-12 3:57PM EST,392.0,16.27,16.18,16.27,0.06,+0.37%,92,21494,18.73%,C,210618
151,SPY210618C00393000,2021-03-12 3:56PM EST,393.0,15.6,15.57,15.66,0.06,+0.39%,281,14692,18.59%,C,210618
152,SPY210618C00394000,2021-03-12 3:56PM EST,394.0,15.07,14.96,15.05,0.11,+0.74%,80,7113,18.44%,C,210618
153,SPY210618C00395000,2021-03-12 3:28PM EST,395.0,14.45,14.37,14.46,0.15,+1.05%,168,307930,18.30%,C,210618
154,SPY210618C00396000,2021-03-12 1:47PM EST,396.0,13.87,13.79,13.88,-0.24,-1.70%,141,7458,18.16%,C,210618
155,SPY210618C00397000,2021-03-11 4:09PM EST,397.0,12.66,13.23,13.31,-0.49,-3.73%,27,19715,18.02%,C,210618
156,SPY210618C00398000,2021-03-12 3:19PM EST,398.0,12.43,12.67,12.76,-0.21,-1.66%,599,6978,17.89%,C,210618
157,SPY210618C00399000,2021-03-12 3:58PM EST,399.0,12.13,12.13,12.22,-0.29,-2.33%,715,1851,17.76%,C,210618
158,SPY210618C00400000,2021-03-12 4:10PM EST,400.0,11.75,11.61,11.69,0.22,+1.91%,1080,109588,17.63%,C,210618
159,SPY210618C00401000,2021-03-12 3:59PM EST,401.0,11.1,11.09,11.18,-0.45,-3.90%,275,1118,17.51%,C,210618
160,SPY210618C00402000,2021-03-12 3:58PM EST,402.0,10.61,10.6,10.68,0.05,+0.47%,731,4532,17.38%,C,210618
161,SPY210618C00403000,2021-03-12 2:59PM EST,403.0,10.07,10.12,10.2,-0.76,-7.02%,56,2303,17.27%,C,210618
162,SPY210618C00404000,2021-03-11 12:20PM EST,404.0,9.26,9.65,9.73,-1.16,-11.13%,1,933,17.15%,C,210618
163,SPY210618C00405000,2021-03-12 4:13PM EST,405.0,9.25,9.19,9.27,0.15,+1.65%,793,8264,17.04%,C,210618
164,SPY210618C00406000,2021-03-11 10:18AM EST,406.0,8.38,8.76,8.83,-0.49,-5.52%,24,2926,16.93%,C,210618
165,SPY210618C00407000,2021-03-12 3:32PM EST,407.0,8.13,8.33,8.41,-0.9,-9.97%,14,2351,16.83%,C,210618
166,SPY210618C00408000,2021-03-12 3:19PM EST,408.0,7.68,7.92,8.0,-0.09,-1.16%,12,1537,16.73%,C,210618
