,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity,Type,Mid
146,SPY210521P00395000,2021-03-12 4:42PM EDT,395.0,13.52,13.41,13.46,-0.5,-3.57%,435,2052,18.94%,2021-05-21,P,13.435
147,SPY210521P00396000,2021-03-12 3:44PM EDT,396.0,14.34,13.84,13.91,0.36,+2.58%,249,617,18.82%,2021-05-21,P,13.875
148,SPY210521P00397000,2021-03-12 3:44PM EDT,397.0,14.87,14.29,14.36,-0.06,-0.40%,248,536,18.67%,2021-05-21,P,14.325
149,SPY210521P00398000,2021-03-12 4:52PM EDT,398.0,14.98,14.76,14.82,-1.16,-7.19%,241,729,18.53%,2021-05-21,P,14.79
150,SPY210521P00399000,2021-03-12 4:52PM EDT,399.0,15.45,15.19,15.34,-0.3,-1.90%,217,407,18.45%,2021-05-21,P,15.265
151,SPY210521P00400000,2021-03-12 5:03PM EDT,400.0,15.61,15.69,15.83,-0.79,-4.82%,336,4918,18.31%,2021-05-21,P,15.76
152,SPY210521P00401000,2021-03-09 10:52AM EDT,401.0,21.18,16.21,16.36,0.0,-,4,484,18.21%,2021-05-21,P,16.285
153,SPY210521P00402000,2021-03-10 1:22PM EDT,402.0,16.55,16.74,16.9,0.0,-,1,62,18.11%,2021-05-21,P,16.82
154,SPY210521P00403000,2021-03-12 3:44PM EDT,403.0,17.96,17.29,17.45,-4.55,-20.21%,8,11,18.00%,2021-05-21,P,17.369999999999997
155,SPY210521P00404000,2021-03-05 12:33PM EDT,404.0,34.29,17.86,18.03,0.0,-,1,19,17.92%,2021-05-21,P,17.945
156,SPY210521P00405000,2021-03-12 5:06PM EDT,405.0,18.42,18.45,18.62,-0.08,-0.43%,46,586,17.83%,2021-05-21,P,18.535
157,SPY210521P00406000,2021-02-25 2:22PM EDT,406.0,27.34,19.06,19.23,0.0,-,2,12,17.76%,2021-05-21,P,19.145
158,SPY210521P00407000,2021-03-09 11:04AM EDT,407.0,24.58,19.69,19.86,0.0,-,1,5,17.69%,2021-05-21,P,19.775
159,SPY210521P00408000,2021-03-11 11:20AM EDT,408.0,20.17,20.33,20.5,0.0,-,3,25,17.62%,2021-05-21,P,20.415
160,SPY210521P00409000,2021-03-01 2:16PM EDT,409.0,26.1,20.99,21.17,0.0,-,2,11,17.59%,2021-05-21,P,21.08
161,SPY210521P00410000,2021-03-12 2:45PM EDT,410.0,22.67,21.66,21.84,0.68,+3.09%,300,101,17.52%,2021-05-21,P,21.75
162,SPY210521P00411000,2021-02-24 1:03PM EDT,411.0,26.39,22.36,22.54,0.0,-,1,3,17.49%,2021-05-21,P,22.45
163,SPY210521P00412000,2021-03-09 3:46PM EDT,412.0,27.18,23.06,23.25,0.0,-,112,25,17.46%,2021-05-21,P,23.155
164,SPY210521P00413000,2021-02-24 10:35AM EDT,413.0,30.95,23.79,23.97,0.0,-,-,2,17.43%,2021-05-21,P,23.88
165,SPY210521P00414000,2021-02-22 12:15PM EDT,414.0,31.0,24.53,24.71,0.0,-,2,3,17.41%,2021-05-21,P,24.62
166,SPY210521P00415000,2021-03-12 4:36PM EDT,415.0,25.5,25.28,25.47,0.5,+2.00%,2,70,17.41%,2021-05-21,P,25.375
167,SPY210521P00416000,2021-03-12 4:21PM EDT,416.0,26.76,26.05,26.24,-0.02,-0.07%,43,28,17.41%,2021-05-21,P,26.145
168,SPY210521P00417000,2021-03-12 11:00AM EDT,417.0,28.63,26.83,27.02,-1.61,-5.32%,2,1,17.41%,2021-05-21,P,26.924999999999997
169,SPY210521P00419000,2021-03-11 3:35PM EDT,419.0,28.31,28.44,28.63,0.0,-,54,50,17.46%,2021-05-21,P,28.535
170,SPY210521P00420000,2021-03-11 4:28PM EDT,420.0,31.0,29.26,29.46,1.37,+4.62%,1,68,17.50%,2021-05-21,P,29.36
171,SPY210521P00421000,2021-03-04 3:14PM EDT,421.0,48.77,30.1,30.29,0.0,-,1,1,17.54%,2021-05-21,P,30.195
172,SPY210521P00422000,2021-02-24 12:59PM EDT,422.0,35.25,30.94,31.14,0.0,-,-,1,17.60%,2021-05-21,P,31.04
173,SPY210521P00423000,2021-03-12 2:30PM EDT,423.0,32.81,31.8,31.99,-3.7,-10.13%,1,7,17.64%,2021-05-21,P,31.895
174,SPY210521P00424000,2021-02-23 4:08PM EDT,424.0,39.62,32.66,32.86,0.0,-,1,1,17.72%,2021-05-21,P,32.76
175,SPY210521P00425000,2021-03-12 4:36PM EDT,425.0,33.89,33.54,33.74,0.69,+2.08%,28,2020,17.80%,2021-05-21,P,33.64
176,SPY210521P00428000,2021-02-26 5:03PM EDT,428.0,49.52,36.22,36.41,0.0,-,2,3,18.06%,2021-05-21,P,36.315
177,SPY210521P00429000,2021-03-01 12:47PM EDT,429.0,42.09,37.12,37.32,0.0,-,-,1,18.16%,2021-05-21,P,37.22
178,SPY210521P00430000,2021-03-11 4:45PM EDT,430.0,38.49,38.04,38.23,0.0,-,22,80,18.26%,2021-05-21,P,38.135
179,SPY210521P00435000,2021-03-11 1:39PM EDT,435.0,41.99,42.69,42.89,0.0,-,1,11,18.92%,2021-05-21,P,42.79
180,SPY210521P00440000,2021-03-03 4:59PM EDT,440.0,60.0,47.35,47.73,0.0,-,1,56,19.94%,2021-05-21,P,47.54
181,SPY210521P00445000,2021-02-02 1:34PM EDT,445.0,63.85,69.82,70.43,0.0,-,-,0,54.49%,2021-05-21,P,70.125
182,SPY210521P00450000,2021-03-11 1:41PM EDT,450.0,56.57,57.11,57.49,0.0,-,2,12,21.96%,2021-05-21,P,57.3
183,SPY210521P00455000,2021-02-16 11:23AM EDT,455.0,62.9,62.11,62.43,0.0,-,-,10,23.07%,2021-05-21,P,62.269999999999996
184,SPY210521P00460000,2021-02-24 12:13PM EDT,460.0,72.3,66.72,67.6,0.0,-,1,1,25.01%,2021-05-21,P,67.16
185,SPY210521P00465000,2021-02-16 1:09AM EDT,465.0,76.02,71.68,72.58,0.0,-,-,-,26.22%,2021-05-21,P,72.13
186,SPY210521P00470000,2021-02-25 10:37AM EDT,470.0,79.24,76.67,77.57,0.0,-,1,1,27.44%,2021-05-21,P,77.12
187,SPY210521P00475000,2021-02-23 11:07AM EDT,475.0,93.57,81.67,82.56,0.0,-,1,1,28.63%,2021-05-21,P,82.11500000000001
188,SPY210521P00480000,2021-03-03 3:09PM EDT,480.0,98.0,86.68,87.56,0.0,-,1,55,29.83%,2021-05-21,P,87.12
189,SPY210521P00485000,2021-02-16 12:18PM EDT,485.0,93.37,91.68,92.56,0.0,-,2,0,31.01%,2021-05-21,P,92.12
190,SPY210521P00490000,2021-02-16 1:09AM EDT,490.0,99.86,96.65,97.56,0.0,-,-,-,32.17%,2021-05-21,P,97.105
191,SPY210521P00495000,2021-02-12 3:18PM EDT,495.0,105.52,101.66,102.56,0.0,-,2,1,33.30%,2021-05-21,P,102.11
192,SPY210521P00500000,2021-01-12 10:46AM EDT,500.0,122.38,0.0,0.0,0.0,-,1,2,0.00%,2021-05-21,P,0.0
193,SPY210521P00510000,2021-02-08 2:14PM EDT,510.0,122.13,120.46,121.38,0.0,-,-,1,49.46%,2021-05-21,P,120.91999999999999
0,SPY210618C00100000,2021-02-09 12:12PM EDT,100.0,289.78,294.03,294.99,0.0,-,4,1,118.65%,2021-06-18,C,294.51
1,SPY210618C00105000,2020-12-17 2:52PM EDT,105.0,267.01,269.2,270.23,0.0,-,-,0,0.00%,2021-06-18,C,269.71500000000003
2,SPY210618C00110000,2020-07-09 5:05PM EDT,110.0,175.0,0.0,0.0,0.0,-,3,0,0.00%,2021-06-18,C,0.0
3,SPY210618C00115000,2020-09-03 11:40AM EDT,115.0,233.61,218.46,219.88,0.0,-,-,0,0.00%,2021-06-18,C,219.17000000000002
4,SPY210618C00120000,2020-12-17 4:15PM EDT,120.0,251.75,254.25,255.28,0.0,-,1,0,0.00%,2021-06-18,C,254.765
5,SPY210618C00125000,2020-06-22 9:47AM EDT,125.0,182.92,199.61,200.81,0.0,-,1,0,0.00%,2021-06-18,C,200.21
6,SPY210618C00130000,2020-07-09 5:05PM EDT,130.0,189.67,0.0,0.0,0.0,-,80,0,0.00%,2021-06-18,C,0.0
7,SPY210618C00135000,2020-09-17 1:54PM EDT,135.0,199.47,210.81,212.06,0.0,-,8,0,0.00%,2021-06-18,C,211.435
8,SPY210618C00140000,2020-12-17 2:52PM EDT,140.0,232.0,234.34,235.37,0.0,-,10,2,0.00%,2021-06-18,C,234.85500000000002
9,SPY210618C00145000,2021-03-03 10:55AM EDT,145.0,241.0,248.69,249.64,0.0,-,7,7,76.17%,2021-06-18,C,249.165
10,SPY210618C00150000,2021-02-11 2:36PM EDT,150.0,239.72,243.7,244.64,0.0,-,3,3,74.02%,2021-06-18,C,244.17
11,SPY210618C00155000,2020-09-17 1:54PM EDT,155.0,179.12,190.94,192.19,0.0,-,10,0,0.00%,2021-06-18,C,191.565
12,SPY210618C00160000,2020-11-24 4:56PM EDT,160.0,203.36,208.93,209.57,0.0,-,10,0,0.00%,2021-06-18,C,209.25
13,SPY210618C00170000,2020-11-30 4:12PM EDT,170.0,191.41,201.67,202.73,0.0,-,11,0,0.00%,2021-06-18,C,202.2
14,SPY210618C00175000,2021-02-16 11:59AM EDT,175.0,218.25,218.7,219.66,0.0,-,1,7,63.28%,2021-06-18,C,219.18
15,SPY210618C00180000,2021-02-16 11:56AM EDT,180.0,212.7,213.7,214.66,0.0,-,1,7,61.18%,2021-06-18,C,214.18
16,SPY210618C00185000,2021-03-12 2:54PM EDT,185.0,208.33,208.7,209.65,-1.46,-0.70%,2,36,58.98%,2021-06-18,C,209.175
17,SPY210618C00190000,2021-03-03 11:01AM EDT,190.0,194.06,203.71,204.67,0.0,-,2,10,57.62%,2021-06-18,C,204.19
18,SPY210618C00195000,2021-03-12 10:44AM EDT,195.0,197.28,198.71,199.64,3.53,+1.82%,2,1,55.18%,2021-06-18,C,199.175
19,SPY210618C00200000,2021-03-12 10:30AM EDT,200.0,191.51,193.71,194.67,-3.51,-1.80%,2,64,53.86%,2021-06-18,C,194.19
20,SPY210618C00205000,2021-03-03 10:57AM EDT,205.0,180.58,188.72,189.66,0.0,-,6,9,52.05%,2021-06-18,C,189.19
21,SPY210618C00210000,2021-02-26 4:53PM EDT,210.0,173.59,183.72,184.67,0.0,-,1,8,50.39%,2021-06-18,C,184.195
22,SPY210618C00215000,2020-12-31 2:18PM EDT,215.0,157.81,155.38,157.27,0.0,-,2,38,0.00%,2021-06-18,C,156.325
23,SPY210618C00220000,2020-12-21 10:50AM EDT,220.0,146.7,164.46,165.41,0.0,-,9,39,0.00%,2021-06-18,C,164.935
24,SPY210618C00225000,2021-03-10 12:25PM EDT,225.0,164.6,168.74,169.74,0.0,-,3,62,54.71%,2021-06-18,C,169.24
25,SPY210618C00230000,2021-03-02 2:54PM EDT,230.0,159.86,163.76,164.7,0.0,-,1,21,52.34%,2021-06-18,C,164.23
26,SPY210618C00235000,2021-03-09 2:48PM EDT,235.0,160.05,158.77,159.73,0.0,-,1,1048,50.83%,2021-06-18,C,159.25
27,SPY210618C00240000,2021-03-08 10:47AM EDT,240.0,146.17,153.79,154.73,0.0,-,1,1080,49.00%,2021-06-18,C,154.26
28,SPY210618C00245000,2021-03-10 4:01PM EDT,245.0,146.27,148.81,149.76,0.0,-,14,800,47.51%,2021-06-18,C,149.285
29,SPY210618C00250000,2021-03-10 3:58PM EDT,250.0,141.37,143.84,144.81,0.0,-,15,1550,46.23%,2021-06-18,C,144.325
30,SPY210618C00255000,2021-03-10 3:05PM EDT,255.0,138.47,138.88,139.85,0.0,-,10,2307,44.84%,2021-06-18,C,139.365
31,SPY210618C00260000,2021-03-10 4:51PM EDT,260.0,130.46,134.18,134.57,0.0,-,73,728,40.33%,2021-06-18,C,134.375
32,SPY210618C00265000,2021-03-11 4:56PM EDT,265.0,129.45,129.23,129.62,0.65,+0.50%,31,6779,39.23%,2021-06-18,C,129.425
33,SPY210618C00267000,2021-01-08 10:36AM EDT,267.0,115.87,122.38,122.77,0.0,-,57,57,0.00%,2021-06-18,C,122.57499999999999
34,SPY210618C00269000,2020-08-11 12:15PM EDT,269.0,75.9,80.14,80.59,0.0,-,2,1,0.00%,2021-06-18,C,80.36500000000001
35,SPY210618C00270000,2021-03-11 4:40PM EDT,270.0,123.84,124.29,124.69,-0.76,-0.61%,1,2551,38.29%,2021-06-18,C,124.49000000000001
36,SPY210618C00271000,2020-12-07 1:36PM EDT,271.0,100.19,105.17,106.76,0.0,-,2,2,0.00%,2021-06-18,C,105.965
37,SPY210618C00272000,2021-03-01 2:52PM EDT,272.0,118.61,122.32,122.72,0.0,-,2,4,37.92%,2021-06-18,C,122.52
38,SPY210618C00273000,2021-02-16 2:51PM EDT,273.0,121.22,121.34,121.74,0.0,-,4,6,37.77%,2021-06-18,C,121.53999999999999
39,SPY210618C00275000,2021-03-11 4:59PM EDT,275.0,119.0,119.37,119.77,0.0,-,47,1094,37.38%,2021-06-18,C,119.57
40,SPY210618C00276000,2021-02-22 2:41PM EDT,276.0,114.78,118.39,118.79,0.0,-,1,15,37.22%,2021-06-18,C,118.59
41,SPY210618C00277000,2021-03-05 1:14PM EDT,277.0,100.43,117.41,117.81,0.0,-,1,7,37.06%,2021-06-18,C,117.61
42,SPY210618C00279000,2021-01-08 12:54PM EDT,279.0,103.37,110.83,111.23,0.0,-,1,4,0.00%,2021-06-18,C,111.03
43,SPY210618C00280000,2021-03-11 12:24PM EDT,280.0,115.56,114.47,114.88,0.0,-,45,1412,36.63%,2021-06-18,C,114.675
44,SPY210618C00281000,2021-02-24 12:25PM EDT,281.0,110.34,113.49,113.9,0.0,-,6,5,36.45%,2021-06-18,C,113.695
45,SPY210618C00282000,2021-02-23 10:39AM EDT,282.0,102.93,112.51,112.92,0.0,-,-,1,36.28%,2021-06-18,C,112.715
46,SPY210618C00283000,2020-11-09 11:24AM EDT,283.0,83.25,85.48,86.31,0.0,-,2,3,0.00%,2021-06-18,C,85.89500000000001
47,SPY210618C00285000,2021-03-11 12:30PM EDT,285.0,109.18,109.59,110.0,-1.24,-1.12%,1,1387,35.85%,2021-06-18,C,109.795
48,SPY210618C00286000,2021-03-03 3:31PM EDT,286.0,98.07,108.61,109.02,0.0,-,3,2,35.66%,2021-06-18,C,108.815
49,SPY210618C00289000,2021-01-28 3:11PM EDT,289.0,96.27,93.08,94.13,0.0,-,1,2,0.00%,2021-06-18,C,93.60499999999999
50,SPY210618C00290000,2021-03-09 4:52PM EDT,290.0,104.85,104.73,105.14,2.84,+2.78%,1,7951,35.11%,2021-06-18,C,104.935
51,SPY210618C00291000,2021-03-05 4:50PM EDT,291.0,94.93,103.76,104.17,0.0,-,15,17,34.95%,2021-06-18,C,103.965
52,SPY210618C00293000,2021-03-08 2:45PM EDT,293.0,94.79,101.82,102.24,0.0,-,1,46,34.69%,2021-06-18,C,102.03
53,SPY210618C00295000,2021-03-10 4:45PM EDT,295.0,95.75,99.89,100.31,0.0,-,17,4113,34.41%,2021-06-18,C,100.1
54,SPY210618C00296000,2021-03-04 1:56PM EDT,296.0,84.37,98.92,99.34,0.0,-,3,3,34.24%,2021-06-18,C,99.13
55,SPY210618C00297000,2020-10-22 11:19AM EDT,297.0,56.92,64.01,64.86,0.0,-,1,130,0.00%,2021-06-18,C,64.435
56,SPY210618C00298000,2021-03-03 1:57PM EDT,298.0,89.02,97.0,97.42,0.0,-,2,4,33.99%,2021-06-18,C,97.21000000000001
57,SPY210618C00299000,2021-03-02 10:30AM EDT,299.0,92.97,96.03,96.45,0.0,-,2,22,33.81%,2021-06-18,C,96.24000000000001
58,SPY210618C00300000,2021-03-12 3:37PM EDT,300.0,94.21,95.07,95.49,-2.11,-2.19%,4,3708,33.67%,2021-06-18,C,95.28
59,SPY210618C00301000,2021-01-07 4:17PM EDT,301.0,82.25,90.03,90.43,0.0,-,1,31,0.00%,2021-06-18,C,90.23
60,SPY210618C00302000,2021-03-05 3:42PM EDT,302.0,83.0,93.15,93.58,0.0,-,1,31,33.42%,2021-06-18,C,93.36500000000001
61,SPY210618C00303000,2021-02-26 11:00AM EDT,303.0,82.31,92.2,92.62,0.0,-,1,111,33.27%,2021-06-18,C,92.41
62,SPY210618C00304000,2021-02-08 4:56PM EDT,304.0,89.55,87.85,88.28,0.0,-,1,188,0.00%,2021-06-18,C,88.065
63,SPY210618C00305000,2021-03-12 2:52PM EDT,305.0,89.16,90.28,90.7,-2.04,-2.24%,6,1723,32.95%,2021-06-18,C,90.49000000000001
64,SPY210618C00306000,2021-02-17 11:35AM EDT,306.0,88.14,89.33,89.75,0.0,-,1,218,32.83%,2021-06-18,C,89.53999999999999
65,SPY210618C00307000,2021-03-08 12:58PM EDT,307.0,81.51,88.37,88.8,0.0,-,1,54,32.70%,2021-06-18,C,88.58500000000001
66,SPY210618C00308000,2021-03-04 4:01PM EDT,308.0,86.0,87.42,87.84,13.34,+18.36%,10,27,32.52%,2021-06-18,C,87.63
67,SPY210618C00309000,2021-02-12 12:14PM EDT,309.0,85.7,86.47,86.89,0.0,-,2,7,32.39%,2021-06-18,C,86.68
68,SPY210618C00310000,2021-03-12 3:00PM EDT,310.0,85.57,85.52,85.94,-0.32,-0.37%,10,6284,32.24%,2021-06-18,C,85.72999999999999
69,SPY210618C00311000,2021-02-22 4:20PM EDT,311.0,80.56,84.56,84.99,0.0,-,3,21,32.09%,2021-06-18,C,84.775
70,SPY210618C00312000,2021-03-08 11:53AM EDT,312.0,76.9,83.62,84.04,0.0,-,3,310,31.93%,2021-06-18,C,83.83000000000001
71,SPY210618C00313000,2021-02-25 4:06PM EDT,313.0,75.0,82.67,83.09,0.0,-,2,56,31.78%,2021-06-18,C,82.88
72,SPY210618C00314000,2021-03-04 4:01PM EDT,314.0,66.98,81.72,82.15,0.0,-,3,20,31.65%,2021-06-18,C,81.935
73,SPY210618C00315000,2021-03-12 5:08PM EDT,315.0,81.1,80.78,81.2,-0.49,-0.60%,15,1191,31.49%,2021-06-18,C,80.99000000000001
74,SPY210618C00316000,2021-03-10 4:24PM EDT,316.0,76.74,79.83,80.25,0.0,-,3,377,31.32%,2021-06-18,C,80.03999999999999
75,SPY210618C00317000,2021-03-08 4:00PM EDT,317.0,79.85,78.89,79.31,0.0,-,89,810,31.18%,2021-06-18,C,79.1
76,SPY210618C00318000,2021-03-05 12:18PM EDT,318.0,60.65,77.94,78.37,0.0,-,8,657,31.03%,2021-06-18,C,78.155
77,SPY210618C00319000,2021-02-17 12:39PM EDT,319.0,75.18,77.0,77.43,0.0,-,1,467,30.88%,2021-06-18,C,77.215
78,SPY210618C00320000,2021-03-12 2:05PM EDT,320.0,74.95,76.06,76.49,-1.95,-2.54%,29,4641,30.73%,2021-06-18,C,76.275
79,SPY210618C00321000,2021-03-12 2:36PM EDT,321.0,74.38,75.13,75.55,13.37,+21.91%,1,11,30.56%,2021-06-18,C,75.34
80,SPY210618C00322000,2021-03-12 3:04PM EDT,322.0,73.26,74.19,74.61,8.63,+13.35%,3,113,30.40%,2021-06-18,C,74.4
81,SPY210618C00323000,2021-02-19 3:54PM EDT,323.0,71.53,73.25,73.68,0.0,-,1,278,30.26%,2021-06-18,C,73.465
82,SPY210618C00324000,2021-03-09 3:13PM EDT,324.0,68.67,72.32,72.74,0.0,-,9,200,30.08%,2021-06-18,C,72.53
83,SPY210618C00325000,2021-03-12 3:30PM EDT,325.0,70.58,71.39,71.81,4.77,+7.25%,161,6772,29.94%,2021-06-18,C,71.6
84,SPY210618C00326000,2021-02-22 2:49PM EDT,326.0,67.79,70.46,70.88,0.0,-,5,149,29.78%,2021-06-18,C,70.66999999999999
85,SPY210618C00327000,2021-02-25 10:57AM EDT,327.0,67.95,69.53,69.95,0.0,-,3,6038,29.62%,2021-06-18,C,69.74000000000001
86,SPY210618C00328000,2021-03-10 10:30AM EDT,328.0,64.89,68.6,69.02,0.0,-,5,139,29.46%,2021-06-18,C,68.81
87,SPY210618C00329000,2021-03-09 3:02PM EDT,329.0,64.24,67.67,68.09,0.0,-,8,238,29.29%,2021-06-18,C,67.88
88,SPY210618C00330000,2021-03-12 3:19PM EDT,330.0,67.0,66.75,67.17,-0.59,-0.87%,60,28600,29.14%,2021-06-18,C,66.96000000000001
89,SPY210618C00331000,2021-03-12 4:49PM EDT,331.0,65.86,65.83,66.24,6.16,+10.32%,46,150,28.97%,2021-06-18,C,66.035
90,SPY210618C00332000,2021-03-09 3:39PM EDT,332.0,65.73,64.9,65.32,0.0,-,3,100,28.82%,2021-06-18,C,65.11
91,SPY210618C00333000,2021-03-04 1:56PM EDT,333.0,50.97,63.99,64.4,0.0,-,1,439,28.65%,2021-06-18,C,64.19500000000001
92,SPY210618C00334000,2021-03-04 3:12PM EDT,334.0,63.36,63.07,63.49,15.61,+32.69%,39,880,28.51%,2021-06-18,C,63.28
93,SPY210618C00335000,2021-03-12 4:49PM EDT,335.0,62.2,62.15,62.57,-0.97,-1.54%,51,4308,28.34%,2021-06-18,C,62.36
94,SPY210618C00336000,2021-03-03 4:50PM EDT,336.0,61.34,61.24,61.66,8.93,+17.04%,19,1025,28.19%,2021-06-18,C,61.45
95,SPY210618C00337000,2021-01-20 1:00PM EDT,337.0,54.1,57.81,59.25,0.0,-,2,99,24.08%,2021-06-18,C,58.53
96,SPY210618C00338000,2021-03-05 2:41PM EDT,338.0,49.79,59.42,59.84,0.0,-,5,329,27.87%,2021-06-18,C,59.63
97,SPY210618C00339000,2021-03-09 12:46PM EDT,339.0,54.3,58.52,58.93,0.0,-,1,795,27.70%,2021-06-18,C,58.725
98,SPY210618C00340000,2021-03-12 3:42PM EDT,340.0,57.75,57.61,58.02,-0.38,-0.65%,72,2537,27.53%,2021-06-18,C,57.815
99,SPY210618C00341000,2021-03-03 11:15AM EDT,341.0,49.2,56.71,57.12,0.0,-,1,154,27.37%,2021-06-18,C,56.915
100,SPY210618C00342000,2021-03-08 10:36AM EDT,342.0,56.68,55.81,56.22,0.0,-,3,568,27.22%,2021-06-18,C,56.015
101,SPY210618C00343000,2021-03-09 10:40AM EDT,343.0,48.49,54.91,55.32,0.0,-,3,166,27.05%,2021-06-18,C,55.114999999999995
102,SPY210618C00344000,2021-03-04 11:26AM EDT,344.0,43.63,54.02,54.43,0.0,-,1,283,26.90%,2021-06-18,C,54.225
103,SPY210618C00345000,2021-03-11 2:24PM EDT,345.0,52.41,53.13,53.54,-1.83,-3.37%,1,3700,26.74%,2021-06-18,C,53.335
104,SPY210618C00346000,2021-03-03 3:19PM EDT,346.0,44.58,52.24,52.64,0.0,-,1,2479,26.56%,2021-06-18,C,52.44
105,SPY210618C00347000,2021-03-12 3:23PM EDT,347.0,50.7,51.35,51.76,-1.95,-3.70%,1,596,26.41%,2021-06-18,C,51.555
106,SPY210618C00348000,2021-02-25 12:00PM EDT,348.0,47.65,50.47,50.87,0.0,-,1,264,26.24%,2021-06-18,C,50.67
107,SPY210618C00349000,2021-03-11 4:43PM EDT,349.0,49.76,49.59,49.99,0.0,-,21,115,26.08%,2021-06-18,C,49.790000000000006
108,SPY210618C00350000,2021-03-12 3:37PM EDT,350.0,48.0,48.71,49.11,-2.04,-4.08%,97,8284,25.92%,2021-06-18,C,48.91
109,SPY210618C00351000,2021-03-11 4:40PM EDT,351.0,48.17,47.83,48.24,0.0,-,250,3786,25.77%,2021-06-18,C,48.035
110,SPY210618C00352000,2021-03-08 10:36AM EDT,352.0,43.79,46.96,47.36,0.0,-,1,418,25.59%,2021-06-18,C,47.16
111,SPY210618C00353000,2021-02-26 3:59PM EDT,353.0,39.64,46.09,46.49,0.0,-,115,159,25.43%,2021-06-18,C,46.290000000000006
112,SPY210618C00354000,2021-03-11 3:23PM EDT,354.0,46.46,45.23,45.63,0.0,-,2,1102,25.28%,2021-06-18,C,45.43
113,SPY210618C00355000,2021-03-11 4:44PM EDT,355.0,44.56,44.36,44.76,0.0,-,420,1994,25.10%,2021-06-18,C,44.56
114,SPY210618C00356000,2021-03-05 12:17PM EDT,356.0,30.0,43.51,43.9,0.0,-,5,936,24.93%,2021-06-18,C,43.705
115,SPY210618C00357000,2021-03-04 1:28PM EDT,357.0,33.32,42.65,43.04,0.0,-,4,137,24.76%,2021-06-18,C,42.845
116,SPY210618C00358000,2021-03-11 4:45PM EDT,358.0,42.06,41.8,42.19,0.0,-,204,449,24.60%,2021-06-18,C,41.995
117,SPY210618C00359000,2021-03-11 10:30AM EDT,359.0,39.82,40.95,41.34,0.0,-,2,216,24.44%,2021-06-18,C,41.145
118,SPY210618C00360000,2021-03-12 3:25PM EDT,360.0,39.37,40.1,40.49,-1.27,-3.13%,103,6810,24.27%,2021-06-18,C,40.295
119,SPY210618C00361000,2021-03-11 2:15PM EDT,361.0,40.6,39.26,39.65,0.0,-,2,644,24.10%,2021-06-18,C,39.455
120,SPY210618C00362000,2021-03-09 11:49AM EDT,362.0,34.43,38.43,38.81,0.0,-,1,1446,23.93%,2021-06-18,C,38.620000000000005
121,SPY210618C00363000,2021-03-05 11:50AM EDT,363.0,26.3,37.59,37.98,0.0,-,4,579,23.77%,2021-06-18,C,37.785
122,SPY210618C00364000,2021-03-12 4:50PM EDT,364.0,36.51,36.77,37.15,-1.69,-4.42%,5,695,23.61%,2021-06-18,C,36.96
123,SPY210618C00365000,2021-03-12 2:47PM EDT,365.0,36.01,35.94,36.32,-1.09,-2.94%,150,3736,23.43%,2021-06-18,C,36.129999999999995
124,SPY210618C00366000,2021-03-11 2:09PM EDT,366.0,36.65,35.12,35.5,0.0,-,23,565,23.26%,2021-06-18,C,35.31
125,SPY210618C00367000,2021-03-04 4:17PM EDT,367.0,23.5,34.31,34.68,0.0,-,4,1954,23.09%,2021-06-18,C,34.495000000000005
126,SPY210618C00368000,2021-03-12 12:27PM EDT,368.0,32.57,33.52,33.87,8.19,+33.59%,2,1826,22.93%,2021-06-18,C,33.695
127,SPY210618C00369000,2021-03-12 3:03PM EDT,369.0,31.96,32.82,33.07,-1.76,-5.22%,1,1993,22.77%,2021-06-18,C,32.945
128,SPY210618C00370000,2021-03-12 4:43PM EDT,370.0,31.99,32.03,32.26,-0.32,-0.99%,129,5547,22.59%,2021-06-18,C,32.144999999999996
129,SPY210618C00371000,2021-03-12 2:40PM EDT,371.0,30.82,31.24,31.47,-1.38,-4.29%,118,554,22.43%,2021-06-18,C,31.354999999999997
130,SPY210618C00372000,2021-03-12 2:42PM EDT,372.0,29.81,30.47,30.67,-0.59,-1.94%,210,4067,22.25%,2021-06-18,C,30.57
131,SPY210618C00373000,2021-03-12 3:49PM EDT,373.0,29.35,29.69,29.88,-0.6,-2.00%,208,3791,22.07%,2021-06-18,C,29.785
132,SPY210618C00374000,2021-03-12 2:39PM EDT,374.0,28.29,28.9,29.1,-1.52,-5.10%,30,861,21.90%,2021-06-18,C,29.0
133,SPY210618C00375000,2021-03-12 4:59PM EDT,375.0,28.17,28.13,28.33,-0.57,-1.98%,140,26209,21.74%,2021-06-18,C,28.229999999999997
134,SPY210618C00376000,2021-03-12 1:39PM EDT,376.0,26.77,27.36,27.56,2.08,+8.42%,87,2634,21.57%,2021-06-18,C,27.46
135,SPY210618C00377000,2021-03-12 2:39PM EDT,377.0,26.4,26.6,26.8,-1.27,-4.59%,261,1227,21.40%,2021-06-18,C,26.700000000000003
136,SPY210618C00378000,2021-03-11 4:43PM EDT,378.0,25.3,25.85,26.05,-0.7,-2.69%,75,1807,21.24%,2021-06-18,C,25.950000000000003
137,SPY210618C00379000,2021-03-12 2:37PM EDT,379.0,25.1,25.11,25.3,-1.14,-4.34%,16,2489,21.07%,2021-06-18,C,25.205
138,SPY210618C00380000,2021-03-12 5:01PM EDT,380.0,24.5,24.37,24.57,0.3,+1.24%,88,35746,20.91%,2021-06-18,C,24.47
